config,n,mdape,mape,p90_ape,median_ratio,cod,prd,mean_abs_log,rmse,score,prb
f2400_w0.1_k5-5_e4,72,0.19935529758567794,0.6615658570165632,1.2806107303658043,0.9875742214964989,66.97718692264469,1.3546412412261053,0.38075321454814265,156002.29320881687,0.7062163201918483,-0.5930242148769436
f1200_w0.1_k5-15_e5,72,0.188553203095218,0.6510037805986,1.2998727116202407,0.9894810847710722,65.78823416706359,1.338386642994615,0.3925312904284875,160171.54448858244,0.7080216362854412,-0.53718717664131
f0_w0.1_k5-15_e5,72,0.20549487279647227,0.6525031223033078,1.30003249891044,0.9894785520769338,65.93992167613642,1.3390188658097124,0.3943623707666169,160396.29261903826,0.7104693478455604,-0.5366952370801576
f2400_w0.1_k5-15_e5,72,0.18858289468551814,0.6749800948154735,1.301030435098583,1.0000791725526799,67.4926659148997,1.3646516739431853,0.38656375032497325,159730.1822894313,0.7107846058953513,-0.604530967701251
f0_w0.1_k8-8_e6.4,72,0.2095129762288535,0.651890456865,1.1678790538605268,0.983042083167417,66.25691137944843,1.3421853411106335,0.3895374577194223,153761.35217508438,0.7108809791386803,-0.5462252313275233
f600_w0.1_k5-15_e5,72,0.2054949124894861,0.6527987453587968,1.2999504693093222,0.9894790572355925,65.96976320833839,1.3389995351992847,0.39479671454527154,160416.72255340553,0.7109708219381645,-0.5360462842799174
f1200_w0.1_k5-5_e4,72,0.19934507734632428,0.6512136202711891,1.279613194055871,0.977720419674748,66.50347318539441,1.3420289818467377,0.3874230780587253,156030.41919962555,0.7120388378203539,-0.5573365583195374
f0_w0.1_k8-24_e8,72,0.20108798730875976,0.6445837787633848,1.04618759052786,0.9705511037876589,66.13689708726207,1.3448689893693562,0.3849375687413128,146937.47282047343,0.7133737230701341,-0.57280583290589
f1200_w0.1_k8-8_e6.4,72,0.1936297330071004,0.6604140300224007,1.1676723277072076,0.9830455521192621,67.12374737414991,1.3508520394254964,0.3884576959058424,153637.24781902935,0.7151847411868897,-0.5669948530479041
f600_w0.1_k5-5_e4,72,0.2034039281425969,0.6545199751100526,1.2797118768959894,0.9777197305109498,66.84169585956766,1.3431246137208925,0.39070168682745177,156349.76448327446,0.7165713889536315,-0.557609732159457
f0_w0.1_k5-5_e4,72,0.2034062766020675,0.6545217889211502,1.279816298061083,0.9777187666145938,66.84194306948125,1.3431222299696002,0.3907026003154396,156353.7228768076,0.7165725260064483,-0.5576027956793919
f1200_w0.1_k8-24_e8,72,0.2009878182025257,0.6502923004704425,1.0460941144020166,0.9705462058410264,66.734956915627,1.3495888617155942,0.3851197308250073,146871.0650276366,0.7168052562887501,-0.5836104201816468
f2400_w0.1_k8-8_e6.4,72,0.1984552871840864,0.6817887386503136,1.1698197108628379,0.9922435933444582,68.71183076650314,1.3719966476865537,0.38317464220192043,152867.53535259183,0.716981084097326,-0.6196322852064506
f600_w0.1_k8-24_e8,72,0.20108540065895897,0.6504777383459494,1.046139820903703,0.9705462050736,66.74446888149902,1.3501699653200654,0.38551146585477297,146969.63584083284,0.7174360144152895,-0.5835462702433653
f600_w0.1_k8-8_e6.4,72,0.20950891495178692,0.6622399365244679,1.167774383912702,0.9830424374512223,67.30968616332946,1.351436530537848,0.39058480525557204,153811.90269865797,0.7179945765628297,-0.5659260945387713
f1800_w0.1_k5-5_e4,72,0.19935884468287424,0.6607850148884793,1.2794013033698821,0.9777200258045102,67.48242757903768,1.3508280202656207,0.3880815653359021,156091.52885157327,0.7184124717277836,-0.5748728503073408
f1800_w0.1_k5-15_e5,72,0.1885690430723297,0.6710592134191855,1.2997126931453724,0.9894837661048267,67.81492948079472,1.357713387389158,0.39301466672269636,160291.21681942526,0.7207389265014417,-0.5788825892734613
f1800_w0.1_k8-8_e6.4,72,0.19362991310478733,0.6767068566619012,1.1673998538084889,0.9830500690508328,68.78083693738836,1.3650967334495285,0.38964119729886604,154044.32036598565,0.7257535487969281,-0.5945921459777024
f1200_w0.45_k5-15_e5,72,0.20202944226828157,0.6763663051020886,1.3482425519566352,0.9760124648833375,69.18375255313781,1.3622349160853513,0.38666921750797223,162799.55315963906,0.7263318953301929,-0.5863694888104698
f1200_w0.45_k8-24_e8,72,0.1976724605138362,0.6684044863619114,1.0390830453608113,0.972627524308247,68.56999920817586,1.3739657054910928,0.3834713411481188,152186.21598949505,0.7276239969522993,-0.626024968074758
f1800_w0.1_k8-24_e8,72,0.2009951128507218,0.6714067665195392,1.045989636216227,0.9714279874938776,68.85139077056748,1.3684419111885882,0.3865209279917641,147074.12079186604,0.729979874674787,-0.619170765753474
f0_w0.1_k12-12_e9.6,72,0.21044655807989143,0.658610341511893,0.9315446901235784,0.9600365046265861,68.32246353931038,1.3536127689324655,0.3890879610107937,142837.6785824291,0.7316746762234887,-0.6017256115257542
f2400_w0.1_k8-24_e8,72,0.19837085639030472,0.6839208053118745,1.0482261937513493,0.9726801057459868,70.08677687250854,1.3791400515486565,0.3820633148469274,147520.68028930752,0.7318603449303358,-0.6475301041737551
f0_w0.1_k12-25_e11,72,0.21044655807989143,0.6557176040259808,0.9315203556002325,0.9556612332813785,68.22481768406983,1.3541106195604073,0.3874214975080255,142222.74276858155,0.7322318700790615,-0.6066815760904947
f1800_w0.25_k5-15_e5,72,0.2046096923344402,0.6824491184777716,1.240686101435765,0.972108800795645,69.97380461785541,1.3644230406385982,0.3881459104350614,154448.80204247098,0.7325900241008773,-0.5946731981594872
f1800_w0.45_k5-15_e5,72,0.20202452623368938,0.686006126872428,1.3483903300693845,0.9760171187490039,70.17111534373814,1.368885517568499,0.38821899155289963,163892.21070542771,0.7327828153982034,-0.5933603639993247
f2400_w0.25_k5-15_e5,72,0.204588035597357,0.697537801835242,1.3718686509280764,0.978822782596096,71.19330391415983,1.3730187193862988,0.38586211955217625,160542.95777516972,0.7330535954672627,-0.6150938838835703
f600_w0.45_k5-15_e5,72,0.20204611825277868,0.6746203351339894,1.3482166310546355,0.9639389072122155,69.78881278112408,1.3615584536038945,0.3859302952923772,162644.50171395313,0.7330809902898607,-0.584806103446026
