config,n,mdape,mape,p90_ape,median_ratio,cod,prd,mean_abs_log,rmse,score,prb
f700_w0.1_k5-15_e5,72,0.5369251899307415,2.525512981479241,3.805765624467882,1.425860447326262,174.58307808295234,2.7278712741756572,0.7261637980952212,657076.3773997303,1.8417699963827356,-0.6761808149556915
f350_w0.25_k5-15_e5,72,0.5130642938236494,2.6415592784688355,3.691721323349633,1.2880925906556082,202.81430680785513,2.86455942834491,0.7352702891751215,674810.0603530891,1.8950945928963363,-0.6803165289177922
f700_w0.1_k5-5_e4,72,0.5329740447920154,2.6909725069802373,3.603919364845494,1.4596308389330748,180.5965029011666,2.818766068425173,0.7367163110219219,694824.9279175127,1.895448957527337,-0.6152894484705284
f350_w0.1_k8-8_e6.4,72,0.5173842004510846,2.459546644429217,3.1928352349732934,1.4451070478029524,168.17819215812224,3.079233385575294,0.729352602534722,759076.0547570426,1.8962301157111918,-0.6435586857033548
f700_w0.25_k5-5_e4,72,0.49894323277360475,2.734942339870481,3.753484961659109,1.4077266767346721,190.51492405805766,2.8600674207449495,0.72776239705956,721945.1712096278,1.9004603649524299,-0.5939077015350585
f350_w0.1_k5-15_e5,72,0.576250901481481,2.555188079929482,3.8083682949648003,1.4254086146867775,177.06620401348596,2.7554897855057376,0.7795729194798322,679871.3298175008,1.9062652930894228,-0.6402235053614863
f350_w0.1_k8-24_e8,72,0.4798797444978033,2.5760539440678807,3.2973438608851002,1.4102021060391832,180.19713100663114,3.2123776151143364,0.7249776394651077,808668.143317793,1.9308426593656107,-0.6940647433681513
f700_w0.25_k5-15_e5,72,0.4934325473575876,2.6438189836476607,3.6936130232033335,1.458517737706176,178.45358720270403,3.181360324621403,0.7208991109843339,749455.8750291961,1.934397855101552,-0.6798016580011489
f700_w0.1_k8-8_e6.4,72,0.53449440535726,2.6347572948134155,3.7703757848078476,1.5028414160814105,172.7480113731116,3.1207512435935905,0.7333391156925294,767137.3216259611,1.9379248189531713,-0.6791001434397146
f350_w0.1_k16-16_e12.8,72,0.6132612190502287,2.633493590903943,3.244035446503081,1.6132612190502287,159.44259258920712,3.2220787069151045,0.7184115302571712,966426.9694295379,1.9411602340055416,-0.6656288021970451
f1050_w0.1_k5-15_e5,72,0.602243921303828,2.866004805233768,3.805816005105838,1.602243921303828,174.71291311126856,2.9181746317143484,0.7404046710666484,662213.9221108911,1.9483686499583999,-0.6067030931734402
f350_w0.1_k12-36_e12,72,0.5123907555043616,2.669149148855805,3.2764267538763066,1.4124172312119987,185.04714902980652,3.3312226387892867,0.7154744490653895,964361.8680135794,1.9524133118154892,-0.7199227284849186
