config,n,mdape,mape,p90_ape,median_ratio,cod,prd,mean_abs_log,rmse,score,prb
f0_w0.25_k5-5_e4,72,0.3408237499425409,1.0728268912878849,2.105648229111714,1.1535876773645577,90.99578840493535,1.547222488106849,0.514657185855168,199039.91312053014,1.0318157498269358,-0.35614461160774263
f450_w0.25_k5-5_e4,72,0.34086534109714256,1.0765259868363413,2.105772658350589,1.1535744322109134,91.31727736307734,1.549372179862935,0.5163907520676422,199071.62090371837,1.035041509201653,-0.3609467212975802
f0_w0.45_k5-15_e5,72,0.3754878390269641,1.0523411297987542,2.077328680598549,1.251176095475579,81.49327064657659,1.545716215993694,0.5076103973081079,187374.10718580062,1.0411292531768572,-0.3435677208462147
f0_w0.45_k5-5_e4,72,0.3623954599747917,1.0844474195803373,2.3989133951967627,1.1853900754552544,89.07308725152777,1.5325297282896455,0.5226147763658814,207890.34855839558,1.0437933371032841,-0.34780288008609245
f0_w0.1_k5-5_e4,72,0.31957082524483915,1.0888189960795147,2.110945526102223,1.1888945811300031,89.33440588107962,1.5791626119094284,0.5058830294347602,204633.92320161333,1.0441783771711477,-0.34557262513531384
f450_w0.1_k5-5_e4,72,0.3195708252448391,1.089027101349688,2.11100589879031,1.18889528632754,89.3513725501436,1.5792831607068085,0.5060012454245978,204624.81387184234,1.0443774735364366,-0.34590820933840677
f450_w0.45_k5-15_e5,72,0.37548251429333723,1.0606800671389784,2.0769799695898152,1.2511245247576146,81.93811208452696,1.547155201695507,0.5107551787788788,186383.50951684464,1.045830787773155,-0.35488976348399054
f450_w0.45_k5-5_e4,72,0.36240832129747497,1.0906076175101793,2.398917022000963,1.1853549240245949,89.59608726846255,1.5360656838809705,0.525387985617231,207949.4743647653,1.04901152400892,-0.35527803662946134
f0_w0.25_k5-15_e5,72,0.3594528888540811,1.0853213321382933,2.166252611847734,1.227658807327118,85.97789767135373,1.569152110749144,0.516550703963559,182192.44324979177,1.059317629918071,-0.3772233666199233
f0_w0.1_k5-15_e5,72,0.3323129499477441,1.100514747133143,2.183251716341552,1.2176270494939885,87.77156470130186,1.6011795192503981,0.5072770518026071,181234.4973072932,1.0605282037941146,-0.3490555008040985
f450_w0.25_k5-15_e5,72,0.3594472956713506,1.0889864278547465,2.165787460613705,1.2276457492833308,86.27705749951822,1.5712936909556945,0.518204286855558,182230.99021541618,1.0623957292823158,-0.381746369369349
f450_w0.1_k5-15_e5,72,0.33231104715883475,1.103176890567131,2.1832771645162015,1.2176853263364822,87.98484187119087,1.6026754476874048,0.5088473985143217,181251.84186131542,1.0631225885440208,-0.35308761583434356
f0_w0.1_k8-8_e6.4,72,0.32381866256997244,1.1276967482732334,2.1819152939586135,1.2418583910471332,87.73456458919051,1.6309204807173585,0.5081095523042406,168148.08215145732,1.0803227276101888,-0.33478223119572686
f0_w0.45_k8-8_e6.4,72,0.3629414631379344,1.094743268402483,2.245715011879947,1.2383768212312798,86.03080990482056,1.6160959869820608,0.5196748937766446,149453.95008760967,1.0816593501347038,-0.3640742746205949
f450_w0.1_k8-8_e6.4,72,0.3239110740629661,1.1311865763108293,2.181378049972226,1.2419155921846379,88.01027958723232,1.633170294582475,0.5099756174863342,168204.91139311384,1.0835903723647156,-0.33970834009086165
f0_w0.25_k8-8_e6.4,72,0.3683638179281464,1.136006892984999,2.364980145690538,1.2396623829333935,88.59955581012746,1.5972067518648285,0.5224753022882087,169861.42699401255,1.0855218889273492,-0.35289083534129956
