config,n,mdape,mape,p90_ape,median_ratio,cod,prd,mean_abs_log,rmse,score,prb
f0_w0.1_k8-8_e6.4,72,0.4970642907645849,0.9983807369712808,2.2795138137891406,1.0863896703366092,91.5219078522893,2.0498289264155636,0.6637281699527313,2498421.7345412825,1.2928410939623192,0.27012900301160386
f0_w0.1_k8-24_e8,72,0.578889067804906,1.02762634268504,2.2302941235711216,1.1544048179475943,88.34074632239518,1.9375972582398564,0.7397026333020296,2493760.3484724737,1.3630712895114203,0.23680334266553274
f0_w0.1_k12-12_e9.6,72,0.6600671370825585,1.0287659790681705,1.7952279929296824,0.9769817117287727,105.30043364350854,1.8731362819889057,0.8463861322460559,2345159.4693167214,1.4350879803912027,0.293505023673051
f0_w0.1_k12-25_e11,72,0.6600671370825585,1.0293861775479647,1.7952279929296824,0.9769817117287727,105.36391471714062,1.8729331878348348,0.8473649068468274,2345173.6921390793,1.4361712424096518,0.2936659932590287
f0_w0.1_k5-15_e5,72,0.5804263437668248,1.1915875498909807,2.9261155229623825,1.2035482069501355,97.59550889968409,2.1909948534340966,0.7322650682473556,2524219.330589704,1.461068712857252,0.28005557466793657
f0_w0.1_k5-5_e4,72,0.5192462521545983,1.2344745304576132,2.766648631354451,1.2679812914352924,95.11301301007113,2.262102809819879,0.755522561970741,2583580.500310535,1.5201655590096386,0.28264883236346355
f0_w0.1_k12-36_e12,72,0.7035648893559745,1.053600787071431,1.9701506931782669,0.9084256436373181,115.39342175801639,1.9105390293443894,0.8928121401895961,2373668.079720427,1.5530095227115093,0.335893272295466
f100_w0.1_k24-24_e19.2,72,0.9897772560585079,1.4429199646267772,3.311203691935828,1.9897772560585079,58.3453835174869,1.8706244346597547,0.7569346788832854,2833740.086867554,1.5599456368007534,0.05443939528675584
f0_w0.25_k8-8_e6.4,72,0.5418766324437002,1.206074857437155,2.5956977087769824,1.1347928421773021,105.52197328528621,2.732361534481476,0.7403380719900376,2936666.607686553,1.5699511964974042,0.33447974061262814
f0_w0.25_k8-24_e8,72,0.5998048600968198,1.1555704790807075,2.6263699453568776,1.2405799848767818,91.34823632709977,2.719341532754957,0.7400342986858826,2918513.069111499,1.5763892732335374,0.22643199695734806
f100_w0.1_k16-48_e16,72,0.9039231257193572,1.4545035250978247,3.7929085204266095,1.9039231257193572,65.75068022926428,1.9326049154785985,0.7609888681766187,2781775.53815084,1.5767582439698815,0.07209738672627795
f100_w0.1_k5-15_e5,72,0.7229374987700676,1.5246652097243492,4.3203567069984,1.6879996968555884,83.02965422464268,2.091406481690685,0.7427688711274928,2620652.560829183,1.5810335136764788,0.11093767032717904
f100_w0.1_k32-32_e25.6,72,0.8068167806940054,1.5101207094992755,3.308774071382773,1.8068167806940054,65.2703944819054,2.0403438077499834,0.7744525338584878,2410154.917675237,1.5899709896350245,0.040310418309995946
f0_w0.25_k12-12_e9.6,72,0.6315416420631411,1.0637323125498317,2.2048308688996174,1.1545104211183252,91.21371228317014,2.668729326154976,0.8030014178309047,2846552.8899519276,1.593675112347579,0.19387701228202658
f0_w0.25_k12-36_e12,72,0.6396964971401092,1.080646367058301,2.1423567576528,1.0584088328620265,101.98908479779772,2.6350316726874956,0.827276003690241,2797781.9277280783,1.5950796562776302,0.22714905263510557
f0_w0.25_k12-25_e11,72,0.6315416420631411,1.0650873095068785,2.2048308688996174,1.1545104211183252,91.33107778566028,2.668031843673021,0.8046981231673728,2846561.724993684,1.5955345374737016,0.19431679141054317
f100_w0.1_k5-5_e4,72,0.7861503413094636,1.4864010596009751,4.410121007867425,1.7581180973687145,77.60738561954966,2.1619813898308857,0.7446489113143373,2434325.240057038,1.6063019180898008,0.08879953245622846
f0_w0.45_k12-12_e9.6,72,0.6830362768748517,1.0704179790883295,1.8875233948368844,1.1466976893381289,92.5808602115444,2.6672422679571888,0.8224032209375307,2819050.16440079,1.6128210300713315,0.19202938993073426
f0_w0.45_k12-25_e11,72,0.6830362768748517,1.0707201351822555,1.8875233948368844,1.1466976893381289,92.60721032079597,2.6675912179522996,0.8228837958859808,2819058.3311111378,1.6134328900187307,0.19202227248055498
f100_w0.25_k5-5_e4,72,0.8771021720996982,1.3848916758568308,3.647586145039356,1.8663010911898332,64.11960155257029,2.158138173880186,0.7578049410707508,2427510.162916465,1.6147061146264692,-0.013339332932603901
f0_w0.75_k12-25_e11,72,0.6059656968878933,1.1128489125353331,2.6280655268536908,1.1267150312601695,97.63218238087177,2.9352596102346293,0.7744459570999753,2835990.621832567,1.6165775378818217,0.12979917341949915
f0_w0.75_k12-12_e9.6,72,0.6059656968878933,1.112907667513284,2.6280655268536908,1.1267150312601695,97.63739709589025,2.9352034151088415,0.7745057014650585,2835990.627869049,1.616640746514269,0.12982817464900404
f0_w0.45_k8-8_e6.4,72,0.5433168222630466,1.2059026680982332,3.206661811062285,1.2153626140353349,97.51274967365735,2.8535725400013825,0.7512809536929238,2875073.6804143325,1.6168699339349855,0.22174716833560043
f0_w0.45_k8-24_e8,72,0.5949411944989722,1.2002354095980006,3.1052629377262226,1.1881922903675437,99.50613470421608,2.8446312377925067,0.7593802186856863,2889901.3345243135,1.617078810421606,0.18811869572998985
f100_w0.1_k16-16_e12.8,72,0.9185679454482031,1.5179595802592944,4.022315460413632,1.9185679454482032,68.90934451951047,2.0126378485286622,0.7783268191779781,2639478.156520439,1.6261128155411742,0.07847477833804156
f0_w0.25_k16-16_e12.8,72,0.6259689314763245,1.0751966962685922,2.032673917432359,1.0776184785850842,99.75466076587956,2.7134978286570535,0.8435620091011988,2826180.19858853,1.6294446651135828,0.1924733157210904
f100_w0.1_k8-8_e6.4,72,0.9030034512546686,1.5624980644646342,4.144843298387557,1.8965178963883242,71.2728924140857,1.9804896604240645,0.7923450618560592,2957426.9032384283,1.6322091108980972,0.08829743946300321
f100_w0.25_k8-8_e6.4,72,0.8508983785649941,1.6036576897650603,4.584888369221825,1.81771038633946,75.56277049314876,2.022249973613627,0.8065931163535898,2965199.4012562553,1.6463942523311625,0.05882465440741018
f0_w0.45_k12-36_e12,72,0.7584857006186335,1.098702841170433,2.093266455861289,1.0338562514547123,106.15075003266571,2.7167107469317133,0.8646828076013878,2831988.711063461,1.6464184871507097,0.22019918954290157
f0_w0.6_k8-8_e6.4,72,0.5450305632095906,1.2252529853337932,3.1699583944860814,1.424400317833364,83.28918411986486,2.981591782185721,0.7163333861433656,2885814.4740106096,1.6476604507227828,0.12830227945806774
f0_w0.6_k12-25_e11,72,0.673604662359166,1.1178949334826065,2.6369366931268905,1.1548947612208469,96.01886812459813,2.749483196790628,0.8300203517018052,2853093.4816675093,1.6477786168004491,0.17918836972829164
f0_w0.6_k12-12_e9.6,72,0.673604662359166,1.1180902116293217,2.6369366931268905,1.1548947612208469,96.03577686410169,2.7492943267463885,0.8302395853821601,2853093.613243668,1.648005774687109,0.1792756347220261
f0_w0.6_k8-24_e8,72,0.5859550900235163,1.2415971508827848,3.1023402884377638,1.3244922091579463,91.52660622379148,2.9946120491278845,0.7310721543764426,2873627.8329892983,1.648810588907968,0.1304813230625086
f0_w0.6_k12-36_e12,72,0.7171932829138015,1.1199819919889082,2.415680072353388,1.045425492065373,106.90862931158298,2.711865828710441,0.8620381549773916,2873854.0114337727,1.650340162081992,0.23088336026291276
f0_w0.45_k5-15_e5,72,0.5991729116239393,1.2649924882146477,3.352358262564522,1.2837566881307942,96.03814046981375,2.8562912644834566,0.7609120299199323,2826732.6424348988,1.6506647384574595,0.23661180331412243
f0_w0.25_k16-48_e16,72,0.674586368379997,1.100190956903254,2.2144224243572097,1.0799449233912992,101.87250348184665,2.680073564553972,0.8711018759018068,2781305.6172792786,1.657160277897578,0.2060705051074453
f100_w0.25_k5-15_e5,72,0.8685707153871866,1.4572517466161845,3.9765376267500296,1.8656514947431369,67.06941086417824,2.209871692928979,0.7823440605089663,2388228.3817703268,1.6582899753601164,0.004677092845572033
f100_w0.1_k12-36_e12,72,0.9542177221649017,1.6416753051944548,3.8284427189988453,1.9542177221649017,73.08636904724612,1.9536445426772229,0.8091512569773889,2923033.2150413063,1.6617104774275315,0.11796811244173085
f200_w0.1_k5-5_e4,72,0.8714611391752537,1.5488961181755252,4.36684003763429,1.8714611391752536,71.50602488202848,2.216664890452754,0.7722092486979081,2434981.5135190426,1.6623359350594407,0.05844905580463358
f200_w0.1_k5-15_e5,72,0.924570666353447,1.5912877728625796,4.157932824990722,1.924570666353447,71.49868474955419,2.125095675488496,0.779798091413641,2621803.757467954,1.6628046720480996,0.07317406479623624
f0_w0.1_k16-16_e12.8,72,0.7515653258063216,1.0278316907363687,1.7804402065252423,0.9353970378775724,109.6645623940983,2.3162357973390932,0.9450774259149795,2540202.1963780182,1.672602615518632,0.27076303164249044
